recipient_type,number_of_forms_1042s,u_s_tax_withheld,total_u_s_source_income,interest_income,country,year,tax_haven,afchange,cayman,share_of_total_interest,share_of_total_income,share_of_total_forms,non_int_income,share_of_nonint_inc
Corporations,10242,72160,487278,191336,Chile,2021,0,1,0,8.917143723323218e-4,9.039770415009645e-4,0.012820769596675262,295942,9.120863776021454e-4
Individuals,302577,37412,785504,146399,China,2021,0,1,0,0.07623010401522946,0.048246952380531206,0.04320342478134635,639105,0.044527612477499486
Corporations,2792,205343,4552721,1012769,China,2021,0,1,0,0.004719972577834977,0.008446010820023298,0.003494980346994467,3539952,0.010910049930612991
Individuals,42690,13988,70570,11151,Colombia,2021,0,1,0,0.005806336722749634,0.004334525896105032,0.006095487112092709,59419,0.004139830240415177
Corporations,4542,55317,315236,99716,Colombia,2021,0,1,0,4.6472274089293076e-4,5.848121742713566e-4,0.005685601982825526,215520,6.642276395402287e-4
Individuals,448,28,7412,NA,Comoros,2021,0,1,0,NA,4.5525727564022243e-4,6.396763237801672e-5,NA,NA
Corporations,97,1655,84821,394,Comoros,2021,0,1,0,1.8362224709356043e-6,1.5735624558702285e-4,1.2142302781463585e-4,84427,2.60202055138562e-4
Individuals,10282,5497,31912,8523,Costa Rica,2021,0,1,0,0.004437934524974902,0.0019600877199447892,0.0014681142770329642,23389,0.0016295543427703358
Corporations,1836,3983,50046,35678,Costa Rica,2021,0,1,0,1.6627600334528044e-4,9.284317169861407e-5,0.002298275041934757,14368,4.428184263601525e-5
Individuals,4331,7482,30985,1798,Curacao,2021,0,1,0,9.362203773207643e-4,0.0019031498496643675,6.184013746187286e-4,29187,0.002033511591023036
Corporations,2503,8173,79142,39806,Curacao,2021,0,1,0,1.8551439512198647e-4,1.468208107455484e-4,0.0031332148311343667,39336,1.2123263933256513e-4
Individuals,8492,1351,12505,3424,Cyprus,2021,0,1,0,0.0017828801846197424,7.680777431032086e-4,0.0012125293173082992,9081,6.326898536362144e-4
Corporations,1963,18458,1316157,79963,Cyprus,2021,0,1,0,3.726646128005678e-4,0.002441677463400328,0.0024572515835064967,1236194,0.0038099212260291086
Individuals,56768,4041,37429,1273,Czech Republic,2021,0,1,0,6.628523583589171e-4,0.0022989509673418626,0.008105612845614405,36156,0.0025190545477448483
Corporations,1052,6072,119727,11336,Czech Republic,2021,0,1,0,5.283100997595434e-5,2.221123450017977e-4,0.0013168765490824425,108391,3.3405854712975565e-4
Individuals,18872,6379,45905,2043,Denmark,2021,0,1,0,0.0010637921195029596,0.002819560879420455,0.0026946365139239544,43862,0.0030559456403690824
Corporations,4638,84113,4322290,1106189,Denmark,2021,0,1,0,0.005155353042897932,0.008018525208831928,0.005805773226848259,3216101,0.009911948662550896
Individuals,112,46,1106,25,East Timor,2021,0,1,0,1.3017524712468913e-5,6.79323457714633e-5,1.599190809450418e-5,1081,7.531524411196429e-5
Corporations,NA,NA,NA,0,East Timor,2021,0,1,0,0,NA,NA,NA,NA
Individuals,15134,6108,58340,11714,Ecuador,2021,0,1,0,0.006099491379274434,0.0035833391069685075,0.0021609065812698775,46626,0.0032485185679597107
Corporations,590,375,109221,5568,Ecuador,2021,0,1,0,2.5949458675556966e-5,2.0262206881857347e-4,7.385524372230429e-4,103653,3.194561410600563e-4
Individuals,24303,6084,202723,3382,Egypt,2021,0,1,0,0.0017610107431027947,0.012451581312683866,0.0034701012716137065,199341,0.013888451504646692
Corporations,200,636,4176,232,Egypt,2021,0,1,0,1.0812274448148736e-6,7.747134336678504e-6,2.503567583806925e-4,3944,1.2155316491957416e-5
Individuals,15284,3217,28157,458,Finland,2021,0,1,0,2.384810527324305e-4,0.001729449421236069,0.0021823243153250168,27699,0.0019298399136515256
Corporations,3451,33492,1726732,473295,Finland,2021,0,1,0,0.0022057738943692053,0.0032033584213222092,0.004319905865858849,1253437,0.0038630637519598446
Individuals,129108,50912,430701,10529,France,2021,0,1,0,0.0054824607079034075,0.026454366416017193,0.018434672055939693,420172,0.029274150554127902
Corporations,12080,196950,43897298,9906453,France,2021,0,1,0,0.04616865889814069,0.08143636604961892,0.015121548206193826,33990845,0.10475899563997673
Individuals,1356,501,11350,94,Gabon,2021,0,1,0,4.894589291888312e-5,6.971357364431361e-4,1.9361631585846135e-4,11256,7.842260756006199e-4
Corporations,673,347,324516,537,Gabon,2021,0,1,0,2.502668697696496e-6,6.020280283528643e-4,8.424504919510302e-4,323979,9.984957610922594e-4
Individuals,335314,66005,2311918,83848,Germany,2021,0,1,0,0.04365973648364374,0.14200182004635614,0.047877773846433706,2228070,0.155233705780337
Corporations,35329,559445,29354402,6743022,Germany,2021,0,1,0,0.0314256053766831,0.054457015245896585,0.04422426958415743,22611380,0.06968774853446147
Individuals,26958,13540,70700,3939,Greece,2021,0,1,0,0.002051041193696602,0.004342510710707464,0.003849195164389676,66761,0.004651360788306058
Corporations,461,2763,31419,4631,Greece,2021,0,1,0,2.1582604728179652e-5,5.828716803738072e-5,5.770723280674962e-4,26788,8.255999446920771e-5
Individuals,16449,10238,44975,7902,Guatemala,2021,0,1,0,0.004114579211117174,0.0027624387441876693,0.0023486687164866005,37073,0.0025829436123615654
Corporations,481,542,18939,3568,Guatemala,2021,0,1,0,1.6628532427152884e-5,3.513481254845646e-5,6.021080039055654e-4,15371,4.737306536457338e-5
Individuals,371,394,2679,1225,Guernsey,2021,0,1,0,6.378587109109768e-4,1.6454860246089528e-4,5.2973195563045097e-5,1454,1.0130283528103246e-4
Corporations,9832,186350,1473109,678272,Guernsey,2021,0,1,0,0.003161061644178767,0.0027328480161805876,0.012307538241994842,794837,0.002449669192321997
Individuals,240124,60049,322892,77100,Hong Kong,2021,1,1,0,0.040146046213254134,0.01983255966622001,0.03428607981504216,245792,0.01712477750302306
Corporations,5839,101288,4134850,3623482,Hong Kong,2021,1,1,0,0.01688710424220986,0.007670794638892507,0.007309165560924317,511368,0.0015760243113233467
Individuals,26446,2706,24421,804,Hungary,2021,0,1,0,4.186435947530003e-4,0.0014999781338923194,0.0037760892988147996,23617,0.001645439519141777
Corporations,914,9189,3668188,3353263,Hungary,2021,0,1,0,0.01562775855725111,0.006805063507708824,0.0011441303857997647,314925,9.705915431616858e-4
Individuals,277055,40612,380233,9311,India,2021,0,1,0,0.004848246903911922,0.02335453854405136,0.03955926872431121,370922,0.02584281311424424
Corporations,4104,63181,7833868,127673,India,2021,0,1,0,5.950153084562473e-4,0.014533052627348409,0.00513732068197181,7706195,0.02375031419212469
Individuals,86282,4888,44162,3047,Indonesia,2021,0,1,0,0.0015865759119557113,0.0027125029420970725,0.012319766198303658,41115,0.002864557133823693
Corporations,866,991,30177,22860,Indonesia,2021,0,1,0,1.0653818701925867e-4,5.59830634286272e-5,0.0010840447637883986,7317,2.255082423216339e-5
Individuals,77500,8484,108391,2817,Ireland,2021,0,1,0,0.0014668146846009973,0.006657554150555768,0.01106582926182209,105574,0.0073555333782391475
Corporations,22924,1239376,34677963,16472376,Ireland,2021,0,1,0,0.07676890091599073,0.06433305504869892,0.028695891645594974,18205587,0.056109196730949676
Individuals,86245,24971,258040,95730,Israel,2021,0,1,0,0.049846705628985966,0.015849242769320426,0.012314483157236725,162310,0.011308434108985129
Corporations,18057,121220,1554058,701415,Israel,2021,0,1,0,0.003268918742262175,0.0028830210950646367,0.02260345993040082,852643,0.0026278259431166445
Individuals,100297,14400,287684,17268,Italy,2021,0,1,0,0.008991464669396529,0.017670026185278163,0.014320896483522194,270416,0.018840376551138703
Corporations,6939,106115,1972950,555287,Italy,2021,0,1,0,0.002587894586848779,0.003660131391175731,0.008686127732018125,1417663,0.004369204473615067
Individuals,243082,24371,876117,25844,Japan,2021,0,1,0,0.013456996346761865,0.05381255242337895,0.03470843753060951,850273,0.05924007267050159
Corporations,19117,105107,43868874,13469262,Japan,2021,0,1,0,0.06277299886121583,0.08138363507586754,0.02393035074981849,30399612,0.09369089885717712
Individuals,601,572,195607,192592,Jersey,2021,0,1,0,0.10028284477695253,0.012014504845676875,8.581372111425904e-5,3015,2.1006055596445175e-4
Corporations,4982,63680,676418,396173,Jersey,2021,0,1,0,0.0018463496573044953,0.0012548613778130748,0.00623638685126305,280245,8.637085878013707e-4
Individuals,74349,22604,195474,13306,"Korea, Republic of (South)",2021,0,1,0,0.0069284473529644544,0.012006335766122077,0.01061591406177046,182168,0.0126919772334767
Corporations,7228,436348,5728847,1938466,"Korea, Republic of (South)",2021,0,1,0,0.009034149310519435,0.010627908836991771,0.009047893247878226,3790381,0.011681866298200314
Individuals,8747,2547,20441,7044,Kuwait,2021,0,1,0,0.0036678177629852413,0.0012555199637563122,0.0012489394652020363,13397,9.333934554745473e-4
Corporations,541,6011,68911,47101,Kuwait,2021,0,1,0,2.1951247361304036e-4,1.2784070265202404e-4,6.772150314197731e-4,21810,6.72179139679491e-5
Individuals,11184,2241,16751,711,Latvia,2021,0,1,0,3.7021840282261593e-4,0.001028874072348808,0.0015969062511512033,16040,0.0011175360920961214
Corporations,316,3753,67413,888,Latvia,2021,0,1,0,4.1384912542914125e-6,1.2506167793067719e-4,3.9556367824149414e-4,66525,2.0502850649783646e-4
Individuals,468,106,1396,431,Liechtenstein,2021,0,1,0,2.2442212604296407e-4,8.574462449996634e-5,6.682333025203532e-5,965,6.723331227386266e-5
Corporations,678,3853,47655,16104,Liechtenstein,2021,0,1,0,7.505209815214967e-5,8.840749205326008e-5,8.487094109105476e-4,31551,9.723944995886115e-5
Individuals,5992,2098,18600,4454,Luxembourg,2021,0,1,0,0.002319202202773462,0.001142442704655712,8.555670830559737e-4,14146,9.855776532912554e-4
Corporations,28933,1521560,21549065,13561161,Luxembourg,2021,0,1,0,0.06320129076186688,0.03997689209406537,0.03621786045114288,7987904,0.02461853479395857
Individuals,56530,7279,32908,4228,Malaysia,2021,0,1,0,0.002201523779372743,0.002021263684129579,0.008071630040913583,28680,0.0019981879751444368
Corporations,747,10818,186358,25319,Malaysia,2021,0,1,0,1.1799826584167149e-4,3.457232904010375e-4,9.350824925518865e-4,161039,4.963184615994752e-4
Individuals,7574,2307,17104,3857,Malta,2021,0,1,0,0.002008343712639704,0.0010505559150769516,0.0010814527848908451,13247,9.229426815459676e-4
Corporations,1614,15670,227224,167908,Malta,2021,0,1,0,7.825290422585164e-4,4.2153612368712556e-4,0.0020203790401321885,59316,1.8281053575987474e-4
Individuals,295,184,22619,117,Marshall Islands,2021,0,1,0,6.092201565435452e-5,0.0013892963191724488,4.2121543641774405e-5,22502,0.0015677554329393344
Corporations,1773,4077,137193,13870,Marshall Islands,2021,0,1,0,6.464062353268232e-5,2.545145117461528e-4,0.0022194126630448387,123323,3.8007862467993517e-4
Individuals,1738,368,2222,432,Mauritius,2021,0,1,0,2.2494282703146285e-4,1.3647890805080603e-4,2.4816014525221665e-4,1790,1.2471256888105096e-4
Corporations,581,6068,102190,17721,Mauritius,2021,0,1,0,8.258806702398437e-5,1.8957846213246558e-4,7.272863830959117e-4,84469,2.603314981640849e-4
Individuals,310772,195760,1033528,109738,Mexico,2021,0,1,0,0.057140685075876545,0.06348099589555961,0.04437354698522548,923790,0.06436213631655088
Corporations,8044,200561,6479866,768596,Mexico,2021,0,1,0,0.003582013315409192,0.012021166759021932,0.010069348822071451,5711270,0.01760200162804808
Individuals,1910,4230,25724,11661,Monaco,2021,0,1,0,0.006071894226884001,0.0015800105448690073,2.7271914696877666e-4,14063,9.797948917174412e-4
Corporations,187,1591,12225,1043,Monaco,2021,0,1,0,4.860863038542729e-6,2.2679290533020762e-5,2.3408356908594748e-4,11182,3.4462664557065874e-5
Individuals,78405,19074,191429,18849,Netherlands,2021,0,1,0,0.009814692932213062,0.011757885188684855,0.01119504959062143,172580,0.012023963763961885
Corporations,10655,117697,27633459,6306296,Netherlands,2021,0,1,0,0.029390259958302835,0.05126439632665173,0.013337756302731393,21327163,0.06572982153665416
Individuals,69000,7286,58013,1622,New Zealand,2021,0,1,0,8.445770033449831e-4,0.0035632542271608505,0.009852157665364182,56391,0.003928863950710249
Corporations,2809,9239,176958,44152,New Zealand,2021,0,1,0,2.0576876785976853e-4,3.282848175167516e-4,0.003516260671456826,132806,4.0930501065692104e-4
Individuals,21586,3728,20652,591,Nigeria,2021,0,1,0,3.0773428420276515e-4,0.0012684799320725679,0.003082154715428279,20061,0.0013976865052082476
Corporations,187,1597,7575,2179,Nigeria,2021,0,1,0,1.0155149147636248e-5,1.4052811925368694e-5,2.3408356908594748e-4,5396,1.6630346802891026e-5
Individuals,20030,10036,69205,276,Norway,2021,0,1,0,1.437134728256568e-4,0.004250685342779492,0.0028599814208296317,68929,0.004802409307487129
Corporations,1783,35570,744891,268291,Norway,2021,0,1,0,0.0012503603120552899,0.0013818895218349586,0.0022319305009638737,476600,0.001468870142004793
Individuals,2518,306,2875,1459,Oman,2021,0,1,0,7.597027422196858e-4,1.7658724601533183e-4,3.595323623389422e-4,1416,9.865530588579226e-5
Corporations,75,5471,37291,2817,Oman,2021,0,1,0,1.312852462087715e-5,6.918064811998997e-5,9.388378439275968e-5,34474,1.062480681398935e-4
Individuals,11914,11826,71866,8770,Panama,2021,0,1,0,0.004566547669134095,0.004414128355526204,0.0017011392235528823,63096,0.00439601354531776
Corporations,27013,48850,559173,305381,Panama,2021,0,1,0,0.0014232168893319435,0.0010373535317154045,0.03381443557068823,253792,7.821810555595477e-4
Individuals,2961,1535,9452,3513,Paraguay,2021,0,1,0,0.0018292225725961319,5.805574432476231e-4,4.2278607024845427e-4,5939,4.1378097574556517e-4
Corporations,206,126,18346,8939,Paraguay,2021,0,1,0,4.165987986724205e-5,3.4034704631394594e-5,2.5786746113211324e-4,9407,2.8992155740325407e-5
Individuals,31989,7469,44320,13214,Peru,2021,0,1,0,0.0068805428620225696,0.0027222075629215674,0.004567545964599056,31106,0.0021672118254826653
Corporations,1361,7402,87592,64381,Peru,2021,0,1,0,3.000452763992516e-4,1.6249688477450755e-4,0.0017036777407806124,23211,7.153576346217636e-5
Individuals,60627,21174,110834,4324,Philippines,2021,0,1,0,0.0022515110742686232,0.006807607243430709,0.008656619750406295,106510,0.007420746207553485
Corporations,589,6745,178877,69111,Philippines,2021,0,1,0,3.220892669767273e-4,3.3184486320451164e-4,7.373006534311394e-4,109766,3.382962652272306e-4
Individuals,72751,27120,132785,3319,Poland,2021,0,1,0,0.001728206580827373,0.008155873899876813,0.010387743801636371,129466,0.009020132649583321
Corporations,1494,11982,188400,25744,Poland,2021,0,1,0,1.1997896266945736e-4,3.4951152036164515e-4,0.001870164985103773,162656,5.013020180821058e-4
Individuals,30836,9882,72039,12277,Portugal,2021,0,1,0,0.006392646035799234,0.004424754301112518,0.004402914982161883,59762,0.004163727676798529
Corporations,707,2587,73034,37689,Portugal,2021,0,1,0,1.7564819468805074e-4,1.354895136841422e-4,8.850111408757479e-4,35345,1.0893246993109403e-4
Individuals,2199,1938,27456,41,Puerto Rico,2021,0,1,0,2.134874052844902e-5,0.001686392844033722,3.139839812483455e-4,27415,0.0019100531150134147
Corporations,5911,13313,790250,635973,Puerto Rico,2021,0,1,0,0.0029639287144881447,0.0014660375741283975,0.007399293993941366,154277,4.7547813449029264e-4
Individuals,5911,1541,10609,3710,Qatar,2021,0,1,0,0.001931800667330387,6.516222932092715e-4,8.440015066661983e-4,6899,4.806659288884752e-4
Corporations,126,3753,26102,7437,Qatar,2021,0,1,0,3.465986425469058e-5,4.842329991762028e-5,1.5772475777983626e-4,18665,5.752509693772443e-5
Individuals,41408,2116,35950,636,Romania,2021,0,1,0,3.311658286852092e-4,0.002208108345826497,0.005912436878368117,35314,0.002460390870092421
Corporations,847,3474,54712,12807,Romania,2021,0,1,0,5.968655123165554e-5,1.0149933281330323e-4,0.0010602608717422326,41905,1.2915023772704754e-4
Individuals,955722,16012,259218,74633,Russia,2021,0,1,0,0.038861476874627696,0.015921597473948623,0.13646266417764039,184585,0.012860374037379213
Corporations,1675,3130,172205,56450,Russia,2021,0,1,0,2.6308314336120523e-4,3.194672577700483e-4,0.0020967378514382996,115755,3.5675422427143273e-4
Individuals,39120,9103,65119,23116,Saudi Arabia,2021,0,1,0,0.012036524050137257,0.003999716477659963,0.005585745041580389,42003,0.002926425715480885
Corporations,568,8831,633586,99316,Saudi Arabia,2021,0,1,0,4.6285855564324996e-4,0.0011754013064748051,7.110131938011667e-4,534270,0.0016466077439548905
Individuals,1157,415,1870,29,Senegal,2021,0,1,0,1.510032866646394e-5,1.1485848697345061e-4,1.6520212201197621e-4,1841,1.2826583201676806e-4
Corporations,71,814,149621,162,Senegal,2021,0,1,0,7.549950261207307e-7,2.775703990872065e-4,8.887664922514583e-5,149459,4.606291702767402e-4
Individuals,5966,2500,11227,165,Serbia,2021,0,1,0,8.591566310229483e-5,6.895808733962192e-4,8.518546758197495e-4,11062,7.707097413196569e-4
Corporations,159,236,264652,262943,Serbia,2021,0,1,0,0.0012254361552670573,4.909709282736205e-4,1.9903362291265051e-4,1709,5.267098348061669e-6
Individuals,170572,35604,171922,31885,Singapore,2021,0,1,0,0.016602551018282855,0.01055973304676448,0.024355104888355062,140037,0.009756633524243427
Corporations,5395,200159,3189548,980717,Singapore,2021,0,1,0,0.004570595413778054,0.005917111309694504,0.0067533735573191795,2208831,0.006807565893064602
Individuals,18008,1447,13632,900,Slovakia,2021,0,1,0,4.686308896488809e-4,8.372999435412186e-4,0.002571270365766351,12732,8.870616910578441e-4
Corporations,651,3689,83475,19783,Slovakia,2021,0,1,0,9.219794198608898e-5,1.5485920468252828e-4,8.14911248529154e-4,63692,1.9629726622863886e-4
Individuals,35487,7233,59415,5064,South Africa,2021,0,1,0,0.0026368298057577034,0.0036493673815655445,0.00506700752276491,54351,0.0037867334252815648
Corporations,6863,13815,271491,50453,South Africa,2021,0,1,0,2.351343460053656e-4,5.036583448752834e-4,0.008590992163833463,221038,6.812339875124958e-4
Individuals,133531,22551,213148,17072,Spain,2021,0,1,0,0.008889407275650772,0.013091902022148156,0.01906620964077891,196076,0.013660972992134608
Corporations,9839,33556,2532098,1033676,Spain,2021,0,1,0,0.004817408880372669,0.00469743854397389,0.012316300728538166,1498422,0.004618101837857965
Individuals,466,269,5629,3808,St Kitts & Nevis,2021,0,1,0,0.001982829364203265,3.4574247228532273e-4,6.653776046463346e-5,1821,1.2687239549295744e-4
Corporations,9912,10828,135234,81765,St Kitts & Nevis,2021,0,1,0,3.810627673503799e-4,2.5088025979079997e-4,0.012407680945347119,53469,1.647902174210119e-4
Individuals,29808,12239,100210,1329,Sweden,2021,0,1,0,6.920116137148475e-4,0.006155063625459618,0.004256132111437327,98881,0.006889219845545922
Corporations,4365,129231,5929565,886760,Sweden,2021,0,1,0,0.004132712280017402,0.01100027217745859,0.0054640362516586135,5042805,0.015541808007663619
Individuals,71705,43984,398419,36707,Switzerland,2021,0,1,0,0.019113371184823858,0.024471552685280867,0.010238390802825199,361712,0.025201135595029445
Corporations,11944,473150,33924279,9215607,Switzerland,2021,0,1,0,0.0429489965906382,0.06293485313409039,0.014951305610494955,24708672,0.0761515538174357
Individuals,395003,48501,267664,79412,Taiwan,2021,0,1,0,0.041349906898663254,0.016440364736503576,0.05640046136654853,188252,0.013115860624019891
Corporations,5302,238929,9286551,8194978,Taiwan,2021,0,1,0,0.038192392772646994,0.01722800721298278,0.006636957664672158,1091573,0.0033642026595018843
Individuals,50056,9641,71725,6011,Thailand,2021,0,1,0,0.0031299336418660257,0.004405467902765105,0.0071472406390937614,65714,0.0045784143862845714
Corporations,1147,18805,176767,81740,Thailand,2021,0,1,0,3.8094625577227484e-4,3.279304825889964e-4,0.0014357960093132713,95027,2.9287100919909667e-4
Individuals,7995,2553,16841,2857,Trinidad and Tobago,2021,0,1,0,0.0014876427241409475,0.0010344020209197228,0.0011415652251389368,13984,9.742908174483892e-4
Corporations,1063,7916,85307,54708,Trinidad and Tobago,2021,0,1,0,2.5496461659884527e-4,1.582578517382742e-4,0.0013306461707933805,30599,9.430540804700936e-5
Individuals,43547,8206,64844,2154,Turkey,2021,0,1,0,0.0011215899292263216,0.003982825523693279,0.0062178537659944065,62690,0.004367726783884405
Corporations,1910,9153,184026,109507,Turkey,2021,0,1,0,5.10353335341993e-4,3.4139706500038275e-4,0.0023909070425356133,74519,2.2966582902235664e-4
Individuals,47807,27255,113998,12343,United Arab Emirates,2021,0,1,0,0.006427012301040152,0.007001945346523756,0.006826117413160369,101655,0.007082489491398456
Corporations,2176,25095,266830,100599,United Arab Emirates,2021,0,1,0,4.6883792983160114e-4,4.950114595440434e-4,0.0027238815311819344,166231,5.123200851355408e-4
Individuals,461972,169783,2067183,218155,United Kingdom,2021,0,1,0,0.11359352414594624,0.12696979234076927,0.06596262291280612,1849028,0.12882515743742565
Corporations,40545,568823,77941942,23979051,United Kingdom,2021,0,1,0,0.11175348293886009,0.1445945151186792,0.050753573842725885,53962891,0.16631237802383375
Individuals,20242,5597,52124,29689,Uruguay,2021,0,1,0,0.015459091647539584,0.003201542125670663,0.0028902518182942287,22435,0.001563087420584569
Corporations,3684,6499,85731,56327,Uruguay,2021,0,1,0,2.625099063969284e-4,1.590444381747569e-4,0.004611571489372355,29404,9.06224457732038e-5
Individuals,80635,10367,148128,90023,Venezuela,2021,0,1,0,0.04687506508762356,0.009098266287916199,0.011513459903574505,58105,0.004048281460800819
Corporations,2306,1281,50980,45984,Venezuela,2021,0,1,0,2.1430673630330667e-4,9.457588804690376e-5,0.0028866134241293845,4996,1.539755608362557e-5
Individuals,28485,11601,45312,1664,Vietnam,2021,0,1,0,8.664464448619309e-4,0.0027831378405032054,0.004067227697070996,43648,0.0030410358695643087
Corporations,311,4440,20978,108,Vietnam,2021,0,1,0,5.033300174138204e-7,3.891747703899465e-5,3.893047592819768e-4,20870,6.432085577767527e-5
Individuals,161356,33225,302267,120134,Argentina,2022,0,1,0,0.004922007240227008,0.0011536312471553474,0.014098697699249743,182133,7.665336346792437e-4
Corporations,3187,6991,80410,41223,Argentina,2022,0,1,0,8.879468443652294e-5,7.996685424113395e-5,0.002995413361404564,39187,7.239545918432336e-5
Individuals,320749,77176,602716,28773,Australia,2022,0,1,0,0.001178857894709672,0.002300323921435295,0.02802587563113027,573943,0.0024155238967606594
Corporations,21658,466412,10906270,3213949,Australia,2022,0,1,0,0.006922872844045277,0.010846164698475961,0.02035602842212113,7692321,0.014211067726241191
Individuals,42399,13020,117761,12180,Austria,2022,0,1,0,4.990264886373962e-4,4.4944624883384843e-4,0.0037046696977521124,105581,4.44353234631117e-4
Corporations,2862,38799,1451835,527665,Austria,2022,0,1,0,0.0011365947932755471,0.0014438338244892018,0.0026899507500281966,924170,0.0017073445661667424
Individuals,4153,6145,31695,13281,Bahamas,2022,0,1,0,5.441355332999392e-4,1.2096703371055634e-4,3.6287396530023167e-4,18414,7.749803906476912e-5
Corporations,24428,108659,1289339,818791,Bahamas,2022,0,1,0,0.0017636826156384798,0.00128223335257318,0.022959509756005865,470548,8.693071306368181e-4
Individuals,5572,1555397,6618615,932077,Bahrain,2022,0,1,0,0.03818810447041695,0.025260584439886224,4.8686100039799923e-4,5686538,0.023932635172547737
Corporations,283,665370,55632331,35654137,Bahrain,2022,0,1,0,0.07679930727437491,0.05532573690052876,2.6598744313696004e-4,19978194,0.036908426986079414
Individuals,36727,2992711,80822098,631781,Bangladesh,2022,0,1,0,0.02588468423791649,0.30846535583921403,0.003209071062745391,80190317,0.33749279458467574
Corporations,461,327088,21005698,15756597,Bangladesh,2022,0,1,0,0.03393984082692827,0.02088993396591567,4.332869656754013e-4,5249101,0.009697376099213796
Individuals,2691,1082,10992,2770,Barbados,2022,0,1,0,1.1348960373773298e-4,4.19520313786539e-5,2.3512974732071358e-4,8222,3.4603501530929275e-5
Corporations,1659,13553,736133,595183,Barbados,2022,0,1,0,0.001282029126142761,7.320761138302284e-4,0.001559269145456596,140950,2.603960489966157e-4
Individuals,67670,16222,143108,13963,Belgium,2022,0,1,0,5.720777389855472e-4,5.461855264316231e-4,0.005912757339722291,129145,5.435258094395356e-4
Corporations,3861,22559,3051202,594355,Belgium,2022,0,1,0,0.001280245607264624,0.003034386588661316,0.0036288958231512464,2456847,0.00453886663206235
Individuals,10654,8867,49300,12003,Bermuda,2022,1,1,0,4.917746258714834e-4,1.8815821933839495e-4,9.309075912132599e-4,37297,1.5696993390891135e-4
Corporations,14137,290824,8515276,7209166,Bermuda,2022,1,1,0,0.015528603450028149,0.008468347652220199,0.013287153652392946,1306110,0.002412954122419083
Individuals,572641,53296,277686,44535,Brazil,2022,0,1,0,0.0018246424196606277,0.0010598154826612887,0.05003527819973272,233151,9.812504239160413e-4
Corporations,10731,54687,407443,186521,Brazil,2022,0,1,0,4.017677834166532e-4,4.05197549963566e-4,0.010085905485168615,220922,4.0813916946740215e-4
Individuals,1220,989,5907,2323,British Virgin Islands,2022,1,1,0,9.517557743059701e-5,2.25446369499371e-5,1.0659914222641046e-4,3584,1.5083793418493132e-5
Corporations,131333,435385,5544365,3560630,British Virgin Islands,2022,1,1,0,0.007669626597899636,0.005513809573618265,0.12343791119966915,1983735,0.0036648226765257285
Individuals,1941,258,1219,210,Brunei,2022,0,1,0,8.603904976506832e-6,4.652431427454431e-6,1.695974877552973e-4,1009,4.2465255466684064e-6
Corporations,26,29,1267,1163,Brunei,2022,0,1,0,2.50511166095811e-6,1.2600174645382008e-6,2.4437008910109402e-5,104,1.9213330326816624e-7
Individuals,28225,2992,34763,1788,Bulgaria,2022,0,1,0,7.325610522854389e-5,1.3267635251238587e-4,0.0024661973683118323,32975,1.3878015847511467e-4
Corporations,960,2964,92410,43416,Bulgaria,2022,0,1,0,9.351842465361764e-5,9.190072130858338e-5,9.022895597578857e-4,48994,9.051326019538978e-5
Individuals,777228,261420,2656443,86750,Canada,2022,0,1,0,0.003554232174818894,0.010138571696834561,0.06791134271667915,2569693,0.010814932578389473
Corporations,110172,1223769,68592302,24683244,Canada,2022,0,1,0,0.053167912617948676,0.06821428449319539,0.10354900560171434,43909058,0.08111915727820675
Individuals,4376,6413,135187,68373,Cayman Islands,2022,1,1,1,0.002801308547422389,5.159542636450223e-4,3.823588904776821e-4,66814,2.811965885779018e-4
Corporations,208207,3186368,130318591,101613194,Cayman Islands,2022,1,1,1,0.21887566396956035,0.12960039511760915,0.195690627467198,28705397,0.05303137256955875
Individuals,68825,16800,102231,30352,Chile,2022,0,1,0,0.0012435510659377876,3.9017450144388345e-4,0.006013677019453033,71879,3.025133892655881e-4
Corporations,12969,144336,965886,349309,Chile,2022,0,1,0,7.524144876849669e-4,9.605629271925371e-4,0.012189368021354187,616577,0.0011390863050882321
Individuals,509168,56573,1016332,216008,China,2022,0,1,0,0.008850058600787086,0.003878929399120276,0.04448923938453849,800324,0.0033682817756311655
Corporations,5061,197453,9799546,6394303,China,2022,0,1,0,0.013773381779019284,0.009745539940446303,0.004756757772848603,3405243,0.0062909671732769255
Individuals,74283,18039,109096,17515,Colombia,2022,0,1,0,7.176066460167484e-4,4.1637543807183637e-4,0.006490577116397089,91581,3.854321665901282e-4
Corporations,6797,94643,498819,158908,Colombia,2022,0,1,0,3.4228915203743024e-4,4.960699697265042e-4,0.0063883980600774465,339911,6.279636850690929e-4
Individuals,24444,7439,37504,7781,Costa Rica,2022,0,1,0,3.1879516486761747e-4,1.4313764417986133e-4,0.002135827403756047,29723,1.2509363609873643e-4
Corporations,2269,4725,126478,50183,Costa Rica,2022,0,1,0,1.0809459886660434e-4,1.2578096991307225e-4,0.002132598969886086,76295,1.4095009973889177e-4
Individuals,3828,8529,32335,2157,Curacao,2022,0,1,0,8.837439540154875e-5,1.2340965562488844e-4,3.344766528218846e-4,30178,1.2700857081006855e-4
Corporations,2409,6039,67788,36119,Curacao,2022,0,1,0,7.780062603795872e-5,6.741441506402174e-5,0.0022641828640174444,31669,5.850643828076497e-5
